MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
2.9529140491285855,21,9.123276137754628,4.849512977212449,2159,1.4194898031445464,41.60252325201438,-116.60582086334135,2.2815974829856183
5.090025079493055,4,7.999822387616566,4.751183217526168,3586,1.2613818613610286,34.536694591216964,-122.18949639527852,1.6107030972861702
6.129065806111684,33,9.265827909602583,2.0069523056164327,4432,2.2672856483650814,40.749770586241176,-114.40992913235566,3.787412252122214
7.384979779038503,27,8.069722569311367,3.068842713254427,3910,1.371234296652729,41.240778052942694,-117.61260743710763,3.262046858872858
11.99246345950219,7,6.777242447922415,4.59317925999925,4000,1.5188735431737035,38.704155146589564,-115.52953081129445,4.286151382264398
3.7954329502170365,6,7.233061896222989,0.5278272018840351,2705,5.064642026969685,41.31266627401338,-118.59934284715828,1.7761066721591416
8.199282137790561,15,9.11302339152008,4.148076066519163,4842,1.1943684850834466,35.978785874773685,-119.85723152410117,3.8130265318398755
9.293803964068594,18,6.630454036095524,4.7676629875501355,3134,4.2947139696737135,41.530161760404425,-114.22817093405004,3.4854624851578757
1.6503057780799681,32,7.059130594627099,0.9109658045010067,4668,2.362788744077003,39.02782877165975,-118.17878629180164,2.8744423456757797
9.505627926620138,11,3.2518137280288046,1.2265145871481447,4307,5.357728403540632,32.42005767418812,-115.33126417200822,4.04497781633262
3.3873377316220816,20,5.791369760928822,4.823358362471099,4151,3.4249614228874976,41.06872831819053,-114.4670760363371,1.1020260463045792
1.9107223017939132,24,7.731176895664792,2.9189306463815585,3463,2.527882296639129,36.84472809033193,-117.24645372991341,1.7761159158605428
14.284397521546666,15,4.167541586530923,0.5638848551227567,4121,3.5881946784471728,36.60326984777833,-118.51061321481325,5.34145678835558
14.518848463043831,48,3.6180334441962794,1.6593439944358812,1945,2.9097900952263442,37.664666059796346,-123.96489149089349,5.365411019314377
12.317562873630456,7,4.510614465795324,2.5247465342098683,482,3.821505323349151,33.493845467712276,-123.59980359260994,4.76633133393918
5.26459276842719,21,3.9320050239426676,3.6180900996114547,4212,1.5726643416317412,36.691660485673985,-121.99148783948884,2.7589992358969875
2.367409596089374,42,3.719301096291167,3.7992217016155982,4688,5.984952514062756,40.31127216717746,-122.13991568144004,1.6904106267787178
10.579262371170197,26,5.3988067429446955,4.9793968081645525,3910,3.127779388483588,32.15482459137515,-121.45241204800155,4.475297487273992
7.162134912354418,44,9.262708111068273,1.7938003972269156,1996,2.7411531985368436,34.729171603243714,-120.95065362302338,2.6598899174977357
2.7085352878269036,14,6.056477173909746,2.9219904584081386,1609,4.551049241581325,32.024545864438444,-120.39934506449272,2.23090288545706
7.932476741557783,37,3.5033630465225842,2.8999559653682225,4312,2.8194970324766624,36.15711309149848,-119.79462309931124,3.7683359298889445
1.4814392956130575,21,2.6157733550469926,2.325403667512569,1678,5.166371525143788,39.28315510493735,-123.01133661543986,0.46590009344735894
13.73048562910295,18,7.569249161103402,1.261228522290891,979,3.271353621802126,39.98771829114629,-123.57638068047218,5.298949358773108
4.622919742400237,5,5.062390115491103,4.898554534327292,2262,4.597792066327175,41.45189761127007,-117.26055550926976,0.7350454518691969
10.275311980955747,3,8.574647572682874,4.339927339999637,1672,1.5372660822094328,38.08504612970786,-118.62665175156923,3.401350168126915
5.363955065251753,23,7.2760861491261615,2.7424986273240672,1748,5.230595927775559,34.54626866652895,-119.5585579777988,3.207489872163145
8.280952296489351,26,8.369931604330947,3.214604402078134,4839,4.6785899338905494,41.24147949136699,-117.65560058831647,3.674130550073418
8.653943910805914,37,4.17556831534759,1.5226747410184804,1459,2.0585838923098283,39.75315753880376,-115.7232059279646,3.6435047814638333
3.5879623773573783,24,7.538871379688465,2.947041816762861,4531,1.7264300487289332,37.74428483003145,-119.72307090883795,2.185536855661196
14.57418478870382,49,4.11249587754975,3.6273655990466414,3069,2.5814617436281218,38.95640215718936,-117.58880534948021,5.546421921295035
11.851859527055604,19,9.512547835602334,2.8182516277396497,4060,5.880352930159521,41.24316355007429,-114.46427776164842,5.239644918774296
14.152985181898648,25,7.090994252266995,4.9562832676322355,3911,2.2841578728352934,39.123940284729215,-115.60375504138439,4.8976860091907515
13.527582905987083,21,4.596094401402737,3.2510374531147677,4342,3.2806360447331664,35.68374507584734,-119.7399918949759,4.985005476111333
9.370599703355191,12,4.156094898338181,2.169381706664761,4317,1.1501011285866816,39.13028202289097,-117.55283162185258,2.7860114830688403
13.906239290323636,41,3.527412680573148,3.9746841242712714,180,2.9861376478311628,32.40278162735388,-122.2292907808406,5.516428463074198
2.2388950287268727,33,7.557127671149822,1.2670813021173892,2832,3.856600077165514,35.864155618305816,-118.3947781510491,1.8633416597010788
3.7437600738680326,4,3.7497249039834184,2.2303211616781993,2809,5.7656230625398255,36.063230318455794,-114.18671708861557,1.4460906880525344
1.633182044747533,42,6.7624261274199124,2.061315276699136,2522,3.583680224700322,33.66838234420835,-118.81684884797478,1.7220459929020677
5.554624630685701,7,4.117080215402859,2.4431319279849975,3741,5.095536630888439,32.2308548055177,-114.72361700809853,1.9781121140891451
6.441482055652748,22,7.295751558350949,4.0180092166792685,4699,3.7356382128445027,33.33381236637743,-119.92665079496739,2.3987561978742287
4.798886444834543,33,8.519517828324314,2.6787786447353334,767,1.2039250671775905,38.54621495797055,-114.01155172815369,2.9823038151256944
12.60232512812701,17,8.224201945157226,4.073065026196833,2596,2.57504137594887,40.02288816363688,-118.20779964772441,5.0167965303283975
5.99454657371025,24,8.086810647446253,3.0942000641293967,3599,3.877747539155516,41.88203492726974,-123.57731005764066,2.26701495672822
4.933083135623331,34,3.5017792455380166,2.0393124559589992,3598,5.752969829655622,35.46363503108494,-118.13245203308612,2.109937289452947
8.597745164215478,28,2.7070795758761497,4.1449043465756255,1544,5.295651798756166,37.99379222261102,-121.25427304320404,3.2177932108317897
2.972939149646677,43,7.591590627899085,1.5723035174889122,1445,2.1417780708942384,41.37144966815122,-123.67518677964105,2.1331015627097973
12.230757730556554,41,4.9467777103548105,1.5097234090990796,1289,2.1005491500958176,33.670417813381526,-115.79146695305337,4.797008112654131
2.0437090115167917,39,5.458769811226778,2.770263158246761,558,2.0058648355695037,39.17645586342743,-121.24270363019244,2.608527396910385
14.816417112407242,22,2.2491927423471285,1.6738216068294,1312,5.612494481512516,39.54978733149163,-116.03451445953502,4.51707193488587
11.811426770153204,49,4.0766115942003935,0.5408916572804734,4659,5.263330765508603,32.889755358693385,-121.11782417044132,3.7479511061328283
3.7820195414784137,17,2.269411230995712,3.417338872844607,1011,4.874417161264744,40.61249385183065,-122.05673646126226,1.2313101357477076
1.0773096397304336,34,9.03348618080998,2.7999221966257912,1125,2.9636755711211378,40.13105047110844,-114.26064425895572,1.6024655576789926
12.416459998367678,6,3.947173465748244,2.5048301652192255,2511,3.521903521493834,32.33403006577434,-120.38354672244981,3.8694188633835256
10.89600281386664,46,6.458697356584064,4.851358315782419,171,3.321658723975764,32.910844148800514,-117.9862378855684,4.726508262620299
11.206100352573822,6,2.3118345652890433,3.0703963278331114,2785,2.2669905377968633,32.49126893891852,-117.90018507185529,3.0454528659878095
11.79778485360324,34,7.3347791304452645,4.385442100052231,1293,3.5251402307438346,35.34743531799362,-118.39526517826498,4.14590120582476
2.036625124277265,1,4.584218766032751,1.1275260629232209,1948,1.1524827392637724,37.092889906799265,-114.85304256478786,0.6957895235499074
6.018520199619816,10,9.183353495661326,3.0614290840824245,2484,1.6590518674872958,37.32347727954629,-117.25558928633131,2.443895587008377
2.622166833351816,21,9.104945511472287,4.405908320289063,2122,5.432947980844732,34.676667597694426,-119.9626699589507,2.9572696591128795
13.08344796225831,5,4.602324946893982,3.123975907759541,3841,4.7583988351571165,41.11596886560274,-115.37619615475725,5.105291861943071
9.72617377558581,2,9.207687165523744,3.7310638015715067,4848,3.1143420452954356,35.68262789871913,-122.18937100884035,2.857304184502157
5.632572347937089,22,9.96926138799023,2.1741960551549333,1398,3.585751811419386,32.45550155965353,-118.55763242389583,2.05308358397687
1.8898169040043309,48,8.603325312991585,0.9160228266667998,4202,2.849994429799887,35.00227111541386,-114.49449628056243,2.298599987356884
5.353752504019271,2,8.758970782041832,2.5605513280718215,1004,4.703899335803362,37.31109422544156,-117.74602370119587,3.349792769008553
5.552566508374459,10,3.9920698888727193,2.275157258774859,3126,4.9209358961603975,36.08221822588232,-115.83031549525124,2.48426394937411
11.214486496732897,34,6.6136191908620505,4.401770820705263,2128,4.816425951015796,34.738425190992594,-117.46439274454806,4.469176477469413
9.925804598972984,16,2.538047311738943,1.5979788605861251,4811,4.613058624172248,33.31323249764318,-115.6062913646211,3.243610031480668
13.420978396068572,48,2.7593434945733577,4.850304023907986,2720,2.022521693463979,40.191645000962296,-114.55512120154756,5.55829390530291
7.61100895226729,39,9.991140896266325,4.811621539120233,2746,2.689849896202394,41.961452421241916,-121.27078272467263,3.9108303881524598
2.674319443136224,22,4.6131139954072875,1.6143423938214743,4965,3.349227174918375,35.29542133523882,-122.30338918743281,2.488769304380698
10.98542702112193,12,7.985471296390771,2.066233799647942,2389,2.653964957138278,35.81621044176604,-119.1600924966746,3.387011114780351
11.650990680636564,24,8.453320424214532,4.530000833932482,3972,4.774701000791644,38.18037524676957,-116.98137573175784,4.805952099182392
8.857880765972947,47,8.864186168057834,4.849799994032484,1585,2.6467676212497735,39.18441474735541,-121.72808746817783,3.959644013123101
11.793540519363853,40,9.981026379217251,2.4954759627621983,3251,1.6911604339266857,35.920295348035914,-123.95898549569833,5.418528604349572
7.91313834910147,38,3.9319718820549427,1.9444867053840402,1540,2.9952022602415203,41.04929516981815,-120.57064884163294,3.555342483464932
8.318259611347916,10,2.3228066148775977,2.867423059631939,865,5.899572163911902,37.60003989228918,-114.31140664532211,3.0392204964105494
6.985574257019695,35,5.289532143956688,3.5949614286458065,4579,2.1294070646678795,36.50390076405931,-117.05032539394153,3.6336684934573817
1.3558677744173326,49,3.0406453586315756,1.730635319187409,2538,4.060793294716145,38.46672753159905,-119.98674556058776,2.2991893921099003
2.5104799779062623,32,2.179407113296441,3.8141292857858278,4192,3.1648652491985314,41.52803848249173,-122.0742390265316,2.3962398256140394
1.4400085996142795,7,4.883414617131889,0.7324581070158847,4883,1.3551228382466332,39.94552294421705,-120.43910326245253,1.031618286775365
9.909745757692926,21,8.269906008601891,0.721825217439874,1249,3.4393830299902977,32.400131305351245,-122.30160566698753,3.912648080490916
5.400983735068573,20,6.529445529800567,2.238294673154954,3665,4.510821643241562,35.3230991073996,-122.93694178687049,1.9484140555020197
8.119989676305838,26,4.502223913682832,2.0906293642732425,4242,3.566099879139094,36.70544684951223,-114.93257627427447,3.519130996228165
13.705930634965302,4,7.234736043941758,1.9203494691521852,2072,5.360530318732906,35.145175722091054,-114.02349661624527,5.236693995139534
4.490091208084249,46,3.8561454424704857,2.709588932010095,2766,2.4446850832879132,39.001875608304566,-122.35885560404209,1.8429385855562648
6.745360922498817,22,2.11505156857668,1.9433011204020705,563,1.4312458565198245,40.26269149862581,-123.4547744112172,3.1502808697115787
11.577715939602681,15,8.114827091491419,1.3651606331064137,4318,5.68282805829003,39.313450951852715,-120.70268892853788,4.46586430418272
4.2031743168827145,40,6.989944678912073,1.892612970898704,2281,2.890981747641095,41.893332868282755,-119.38340819238584,2.0374077222899234
2.077718737603102,21,8.098420996007679,4.887069227646057,1742,3.8820277572681667,34.72547647893029,-121.95178752924146,1.184660662252072
5.056520340792752,15,2.311504133501325,2.3500103764768188,3988,4.96001563065098,40.74989495024421,-120.98575088201441,1.458984615442228
3.257098021556062,22,8.696957022645218,2.501207495862511,940,2.6215683193779027,39.666226651744864,-121.99129264308343,1.699037109888686
14.015767132796023,28,6.956209600290427,3.09445245478013,2754,4.580822690888056,35.621787575581465,-116.25739431567548,5.590579175350165
12.313685313901837,14,6.507162805701121,4.92503345786402,4218,1.6770942490891403,39.341245436569686,-116.87422056752739,4.810484066191737
9.867652591145928,27,6.996912384916253,1.5872057439609335,665,2.456468736027526,33.04075956418247,-117.65048484239018,4.970199519398958
13.200448262628047,41,8.915465974946912,3.5657694973959524,1064,1.7235531806825994,39.893334823405525,-120.12782142920796,5.144281485244059
12.251409076587603,40,6.6954920524712565,3.7219311209377586,2382,5.056152792006789,37.32330602587103,-114.90959058685763,5.130353505904171
3.611980824404502,28,6.647603039105435,3.2329598755687967,1095,2.1132461761339267,34.92290172709253,-114.3046745846498,1.8231936573041259
13.495825978859688,26,9.925433256526127,0.8986025283648984,1287,4.587017777026052,38.557773017841804,-122.26360687374589,5.526422944390127
8.55079138681911,49,8.053841336548544,3.545925241224094,4411,5.716491986228263,38.41619998714409,-121.76987358588121,3.4331350939765537
12.304162172296875,2,5.538350443609082,0.7884261996627897,3354,3.638861045344385,34.094862227195996,-118.7436897199963,3.684063815896941
13.545278198928905,25,7.659176000263422,3.182641922974536,756,3.7001459613034386,32.30397414811526,-123.08749430717755,5.571899207885676
5.452048649606095,3,5.113843773534308,3.828115297497842,3082,3.30516784048906,36.33622586901674,-119.63551601176887,1.2738602313074923
2.5407269433874746,8,3.831003699867992,1.449364507789777,1213,2.629450716968214,37.695118693444215,-118.1820873522229,1.5402657114523972
4.191092275587184,44,6.774815015102075,4.2872990339424835,4506,3.3782751546245855,40.76605278370599,-118.77926428862666,2.26236970646338
6.979509040767589,33,9.425456784911612,0.6365921248985191,656,4.014037661333797,41.282167956475945,-120.69091416921974,2.7018005921232384
12.452206722914903,42,9.433116160123703,4.297157886462378,3119,5.929957860853297,37.288052181567664,-118.57554193922793,4.034831068847987
13.050228165588809,35,4.7352422248439225,2.571480727892443,2404,5.688822796591121,39.53803483768545,-114.41199045741152,5.691749309043084
1.0973298274366698,6,6.22141972977356,1.4791457296924002,2680,5.310764791465608,36.39303272327997,-121.93982595708624,0.044675400715798896
8.15046223608592,39,3.6930871885588896,1.102001652472856,151,5.445652678524292,39.46082156572893,-117.45168641605997,3.507160999050992
6.843754044082906,23,9.965048875991068,4.789882254120677,1461,3.339245916460215,34.04801524939167,-123.56603305843949,3.447112385306436
4.109509346590223,25,9.848943262943486,0.8269951441152052,1294,4.287221635887324,35.710647348035316,-123.33583595518564,2.0197962585424207
2.678115142671559,43,7.196071437659579,1.3959203897116654,4119,5.4753336146810705,38.34227998813615,-118.48171775776414,2.036482982905065
5.726612399650792,19,8.435312477419787,2.0652005634487067,3238,2.964753824956765,32.18157965607079,-122.95060819672051,3.0776668944686874
14.200735854775267,5,7.7208012902696,3.291056820325042,1748,5.8088123917273435,39.224613103389544,-123.77653211573143,5.114406136853525
5.524841048290574,11,6.7452657523157455,2.951604883742443,771,3.078930310345915,40.35535501268167,-122.28487002351977,2.1741108622944973
8.263068704407125,12,2.4267839759111816,1.0653957158554128,877,4.005413326966078,35.99141661093952,-118.35150829000426,3.0267815379581458
10.84226542453249,10,5.638114740421289,1.8037759268219657,2379,4.54902356636186,36.47942417177164,-116.96659045481067,3.875184972967989
6.090814433310116,8,7.398290417339284,1.5743829698871084,3122,5.752960065379692,40.51282212216531,-121.9752143585862,2.1631459334513434
14.604949158093449,24,7.420252911069477,1.4609428452065363,1960,2.22308137026133,39.75654635326033,-117.31740562791825,6.130708124661522
14.474262129189558,28,4.984980947379069,2.3501495141599418,3239,4.730654891193211,34.88149489033375,-122.1752366890077,5.386979550267493
4.524952141555098,41,9.533535893264244,3.668141536662456,1174,3.604077930720411,35.23976106561539,-117.86542573368743,2.0264165663402967
7.961479082493396,36,3.338856257894248,1.4785381949775618,1816,2.342785703103205,38.78878232390596,-119.88040320104201,3.629239765374438
5.2122963374347755,37,6.002875569724485,2.150054958663416,1383,4.883034198981953,37.63198092448161,-117.46200490666384,2.488715785272893
4.987766921284546,21,7.527071812406582,2.2591284207852302,4786,3.7611114008692326,33.62229571096497,-114.04947247520752,2.411362741262714
1.5164172629634591,8,7.577086447134474,4.894054382459346,2086,4.304869103248379,35.099299092291666,-114.62183034767438,1.132028521577888
9.533900675718556,9,7.1891116541505244,4.79599860595581,2733,2.614505342889505,40.99983276878654,-123.95718242163896,3.122807686339781
8.03750632520406,47,4.202305707614881,4.100619122384342,1101,3.406369759138025,38.88174436722264,-115.14561235637694,4.467970443650665
1.720702517499851,15,3.2496525494929758,1.5874651436863332,1146,4.086771254940335,41.8597431768552,-123.33509204825233,0.315143890380726
4.90105049931256,48,7.087522614613687,0.8061679134125136,2276,3.02455407134922,39.670125299807694,-114.46953413840156,3.12710275423373
13.715722403533151,46,6.794416929115502,1.9260686197428114,2438,1.9918626992385065,41.4197443214359,-121.18174320900316,5.808530773561813
4.353866469337614,40,3.434848082313928,1.7005754724522388,1955,5.80820246157652,34.161885738704754,-120.17965169588729,2.3852223629240656
3.0285282092771233,18,7.641113164564507,2.7766661006587725,600,3.557337700213087,39.71484874816926,-123.08361794824272,1.7983435699676629
7.852338643885882,42,5.641375933869251,3.999775595305069,2333,4.669601851438502,32.20217520147797,-122.87727241671091,3.3713437652940406
14.79910635754841,20,7.3420847328252234,4.362453224954861,4674,3.0552359677802907,38.70760021711534,-116.73259434770681,4.954227746400318
4.388773801161006,6,8.698936638161205,4.301888384347288,2639,2.775658820128582,36.692822781202416,-114.55667764251709,1.6809748058606377
10.4098976636823,12,3.3578274286153853,2.1185400255038047,4708,3.035821492335625,35.46760071920069,-117.89251505045691,4.172096766324929
11.662674614602047,2,2.1531589439746934,3.592554545573073,3814,3.045983218928249,40.62404352293089,-116.84149984473189,3.3536171897509672
4.326925615893595,7,8.232820691166294,1.9077538888589902,2432,3.720900579709768,40.54267692657531,-116.38030255402846,3.232064892844948
11.195028880566035,16,6.8775794012209275,0.7740749445583222,700,3.717349349906816,32.223017048986435,-121.37185725447058,4.662033016461871
6.148963858069545,3,7.597116556976974,3.6570436952132406,4384,3.485769079414358,38.09505122449431,-123.54770369079785,1.1477337710546867
9.852281628310113,45,8.70523979990914,0.5442239865640452,1088,1.6739289245871904,35.678322243209564,-123.98127256080832,5.140626777269529
9.869415950652526,3,8.422487478596004,2.3413216435631985,1981,3.4803773925026555,36.15661001500449,-120.49350717045981,3.7194275480159074
8.500845577046618,27,9.687361175430597,1.9822067118593407,4583,1.8455195021032575,40.32040739218776,-121.58535771800784,3.264903581372166
2.2640567807617162,43,6.287480630816946,3.620198923334836,1854,1.6306789314788257,35.09839771527678,-123.37682274950815,2.6390827510564487
12.694234938249332,40,5.907965061279243,3.948104627421705,2564,5.663228586705839,41.4304881063762,-122.20471707506333,4.783703289504874
5.490920909604302,38,5.215097599125841,1.8684258618707772,2323,4.024750065738521,33.79633826372141,-122.75501101732053,2.574898559559444
3.611259145597959,33,3.2295283427536363,4.1523215650018415,4582,4.297450290622921,38.62722423368178,-114.8512161938263,2.046309508175806
1.5708519817666948,28,6.580857863056179,1.822625422272202,1594,3.0089683516668186,38.72105067013764,-122.59732786540832,2.1696252795001336
9.272501204635386,1,4.21610019460783,2.5084686199395256,952,5.544904459574321,34.52195161427918,-118.6235153601232,3.1546445489535015
10.485901065791953,8,9.370460097703804,3.7715833715636027,551,4.189652447898327,35.24750608967202,-118.06894044887835,4.075146834877455
1.2322296049899861,37,6.665526434216781,3.6181410315115485,2424,4.845849347617937,40.3479849257994,-118.56510542291366,1.2468814661164698
8.169302816189933,32,6.742721444064881,4.9431581254049,1858,2.842812345138569,39.618052549549525,-123.00943565784011,4.080783507509274
4.170940852771132,48,4.83939728701608,1.5132246089716934,4408,5.800059404095627,35.290958803147596,-120.81201638249449,2.681086147363753
10.032419065732299,43,2.41591481582166,3.4804306109281207,3453,5.102306450791575,37.33956546934934,-123.48729667536847,3.8245741070469497
3.44113000606988,37,2.253950122983909,3.2435685872409983,4236,5.269742315072718,32.616802962530954,-120.04330085903683,1.6608021462779199
10.673128333434523,4,5.38668115322558,4.617943045205134,4795,1.8609713371287713,34.087458823986296,-122.11401068728408,4.103122260886186
6.414294848207524,30,2.676523024777903,1.2036296374019377,3438,2.3548160393560975,36.858205588603994,-118.3836746671562,2.600597476920387
14.114219842314283,6,6.854775644321113,3.8830917361411985,2688,2.4281329984178854,32.859737352792116,-117.071916061509,5.360287739386997
2.9252932180439055,46,9.04778404511726,3.0572087732094575,1882,2.354546116234356,40.433323548919375,-118.67880139795294,2.3137185795861566
5.774928914703619,19,9.063318532149777,1.7359964140455744,3620,5.27704081052144,39.18006210107648,-119.65763303388604,3.293163448815154
2.588629297368247,32,7.272363281057859,2.6349571136622836,1879,1.1594239760429605,41.43633670648495,-120.12666579143307,2.115625351804327
13.945710655899878,9,3.689854651783448,2.00199468681409,3232,1.3804999449038715,38.93466905964027,-115.58308231902996,4.157221433315625
13.282750947333735,12,8.903974650870977,3.106910312548074,3673,2.3695743531495186,41.404013722621855,-121.8063193493473,4.9163891848464525
4.6111827880121785,11,9.088747482505665,4.500502748665997,3318,1.9993648732472182,37.54512555690965,-116.65781660471131,1.1919029890203512
10.239776644478507,46,3.5732286796236696,3.061872429854909,3857,2.159298069414242,38.0021861106197,-116.42517675259882,3.8241423192972483
12.441110802817022,16,7.899408686165418,3.342750882469628,4116,4.9897159462665,41.76971054626261,-119.80799992729266,3.886233362708343
8.772811362392472,1,4.292156391416984,2.8343653120161925,2937,3.8156329694602347,38.42129146864261,-121.02699400774361,3.9380908288484675
8.415108096984092,45,8.421122498823436,0.7302447790046416,2481,1.02885330646484,32.307865688607464,-119.29458513954025,3.447117132019033
4.385932072606323,21,9.977903199228821,1.5478635059424242,4339,3.146613828520976,39.23802776630524,-123.06786074107302,3.949072080016647
2.3034387492825887,30,2.2402080426351425,2.7140077824443725,4036,3.0394246342517945,41.054686921374156,-123.5406996777091,1.6364918062603135
13.561020611346574,13,9.178926926327456,1.8960587768511714,4528,1.5697263472227176,39.95580249794327,-122.88396800548108,4.891962353217648
13.605852800286627,34,6.981044268789264,1.317936189925374,1519,4.380708943007286,37.83833272625422,-122.12854968537773,5.797143507779059
9.863420401825751,4,9.78706095331857,2.7685977886329725,4250,4.510485941897455,38.71303513093516,-118.95823179661957,3.5570449668681587
5.746417074681809,28,5.720076140211421,1.9526440705153265,1430,4.604466095260488,41.90191789251672,-115.50863363838877,2.053526092696114
5.888934044577253,38,8.779103444570989,1.6614843942803663,3017,4.64235472779296,32.90662088509338,-121.64357668000314,3.3610514722206704
11.163379504183352,31,2.499152548786218,2.5879343784817137,1546,1.000264134661484,38.6724482863324,-114.64837989253222,4.439568735372662
13.559543639336079,27,4.682232400626366,1.0997791613697792,1540,5.769604019233611,34.83397694570594,-114.45092091064997,5.6603028214259155
13.419209939711642,5,2.5361323020096798,4.674855798839333,3844,5.071043835273315,38.4009039658617,-114.41095395154795,4.3944984769519895
11.918257642006735,25,9.802745067832564,4.404659440636576,2944,5.519908482946427,38.07623575883939,-115.62437265323676,4.570846065518783
9.988443046160029,3,8.535791258174694,3.684292635832409,4275,1.0782164765371707,33.53456832108162,-120.36174959202279,4.4190354489142685
2.177959509930684,33,8.820379369967764,0.977962224148053,964,5.669293978928697,34.06746645740239,-123.27316088997377,2.728015591886599
3.2628019973245928,4,9.503721851471154,3.9914476451136185,571,5.048942643440523,38.216295780432134,-118.31181268233505,1.9441491659745826
13.57975863937911,25,2.680827888958283,4.135807976490586,1602,5.186095714793493,33.28229947303774,-118.41318556062767,5.240608855296778
9.49000683523426,20,5.084780740106667,3.9549407797145197,4784,1.4664369236098427,34.65180875130323,-115.50024232890405,4.650138241087623
1.128758722632815,34,2.568279112352017,1.0128464920365852,1510,4.693890144592988,40.352455477380026,-114.04008949053895,0.9530212333763504
2.4206016001244492,26,3.686344812400229,3.3975858068049414,3870,5.799583448210455,35.270915060016385,-118.91842693439852,0.9950968297956087
10.289024767512782,5,3.834926216301379,4.254461580872293,2005,4.392736707090803,36.880601562696626,-120.54795968960215,3.071132377626375
1.0708621738470616,35,5.7528576883806295,3.0980903054885047,4759,3.8528070231230322,41.411403351458404,-122.14098288443734,0.7668148907348343
3.2513127198449814,28,4.148497339629141,3.4088331885264003,4101,5.728148388744985,34.27149088836946,-123.95200175182629,2.0754092827984345
8.682273051132206,29,2.8078248545420887,2.5626356574183777,3604,3.21468560867218,35.8962601735801,-118.90886307511121,2.532381017251108
10.686532767697706,9,3.3399287127528616,2.8791829394782367,3583,3.9964678315523936,38.06457775543546,-118.44481333297404,4.208500671646535
10.127457633036407,38,3.1782045084167274,0.6546958625827635,4662,3.381691467471831,39.55338929503972,-115.75061520182602,3.747232129536713
4.139770332447837,6,9.784614383298386,3.375333598879781,698,5.664231106801496,41.01653386712705,-118.95423032107199,2.8509797575422797
10.970509098865502,19,8.07434005534779,0.8665124580102164,1091,1.3804236338275362,41.15472987573515,-114.83531651333944,3.156741963133695
4.3214872249552005,44,9.742091722156495,2.457565674531005,2032,3.505598504126741,39.76640074372623,-117.71916523428564,2.835183242123744
5.555595774229748,11,5.517923892063268,1.8169479395033352,2884,4.434762206927191,34.2833083659331,-115.59663761778917,1.701118516621958
11.450879671652338,2,4.226947853301253,2.954425775952709,3141,4.959532692111185,32.24809330042566,-122.51698265192253,4.4269148593222925
